fruit,day,image_path,freshness
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9079.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9080.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9081.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9082.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9083.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9084.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9085.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9086.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9087.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9088.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9089.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9090.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9091.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9092.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9094.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9095.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9096.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9097.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9098.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9099.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9100.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9101.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9102.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9103.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9104.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9105.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9106.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9107.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9108.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9109.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9110.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9111.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9112.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9113.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9115.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9116.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9117.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9118.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9119.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9120.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9121.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9122.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9123.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9124.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9125.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9126.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9127.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9128.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9129.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9130.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9131.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9132.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9133.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9134.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9135.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9136.jpg,1.0
Banana,1,D:\Projects\FreshGuard\data\Banana\Day 1\IMG_9137.jpg,1.0
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9509.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9510.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9511.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9512.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9513.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9514.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9515.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9516.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9520.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9526.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9527.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9528.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9529.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9530.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9533.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9534.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9535.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9536.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9537.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9538.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9539.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9540.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9541.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9542.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9543.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9544.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9545.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9546.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9548.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9549.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9550.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9551.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9552.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9553.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9554.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9555.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9556.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9560.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9561.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9562.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9563.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9564.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9565.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9566.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9567.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9568.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9569.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9570.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9571.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9574.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9575.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9576.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9577.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9578.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9579.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9580.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9581.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9583.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9584.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9585.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9587.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9589.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9590.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9591.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9592.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9593.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9597.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9598.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9601.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9602.jpg,0.857
Banana,2,D:\Projects\FreshGuard\data\Banana\Day 2\IMG_9604.jpg,0.857
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0292.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0293.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0294.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0295.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0296.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0297.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0298.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0299.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0300.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0301.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0302.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0303.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0304.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0305.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0306.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0307.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0308.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0309.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0310.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0311.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0312.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0313.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0314.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0315.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0316.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0317.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0318.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0320.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0321.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0322.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0323.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0324.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0325.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0326.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0327.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0328.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0329.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0330.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0331.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0332.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0333.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0334.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0335.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0336.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0337.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0338.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0339.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0340.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0341.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0342.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0343.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0344.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0345.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0346.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0347.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0349.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0350.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0351.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0352.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0353.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0354.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0355.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0356.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0357.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0358.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0359.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0360.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0361.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0362.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0363.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0364.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0365.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0366.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0367.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0368.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0369.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0370.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0371.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0372.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0373.jpg,0.714
Banana,3,D:\Projects\FreshGuard\data\Banana\Day 3\IMG_0374.jpg,0.714
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1156.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1159.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1161.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1162.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1163.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1165.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1169.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1170.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1171.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1172.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1173.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1174.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1175.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1176.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1179.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1180.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1183.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1184.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1185.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1189.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1190.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1192.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1194.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1195.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1203.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1204.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1208.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1209.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1210.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1214.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1216.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1219.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1220.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1222.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1223.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1224.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1229.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1231.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1234.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1235.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1236.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1239.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1240.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1244.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1245.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1246.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1250.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1252.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1255.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1260.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1265.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1270.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1271.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1274.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1275.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1279.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1280.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1284.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1285.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1287.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1288.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1289.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1290.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1291.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1292.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1294.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1299.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1300.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1301.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1302.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1303.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1304.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1305.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1311.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1312.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1315.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1316.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1317.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1318.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1319.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1320.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1323.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1324.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1325.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1326.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1327.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1328.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1329.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1330.jpg,0.571
Banana,4,D:\Projects\FreshGuard\data\Banana\Day 4\IMG_1332.jpg,0.571
Carrot,1,D:\Projects\FreshGuard\data\Carrot\Day 1\IMG_8952.jpg,1.0
Carrot,1,D:\Projects\FreshGuard\data\Carrot\Day 1\IMG_8953.jpg,1.0
Carrot,1,D:\Projects\FreshGuard\data\Carrot\Day 1\IMG_8954.jpg,1.0
Carrot,1,D:\Projects\FreshGuard\data\Carrot\Day 1\IMG_8955.jpg,1.0
